Sales_Record_ID,Product_ID,Product_Key,Source_Month,Category,Stock Code,Description,Record_Type,Level,Sold Period,Transaction_Status,Unit Cost,Unit Price,Cost Sales,Sales Value,Profit,Profit %,Cost_Sales_Reconciliation_Flag
878,268,B2ACH7AG7BNEFF,Jan,SINGLE OVENS,B2ACH7AG7BNeff,N50 Graphite Grey Single Oven,PRODUCT,2,-1,NEGATIVE_SALES_ACTIVITY,509.06,781.99,-509.06,-615.83,-106.77,17.34,MATCH
879,793,MRG11072SGFRANKIE,Jan,SINKS,MRG11072SGFrankie,Maris Slate Grey Sink 110-72,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,450.91,695.49,450.91,494.0,43.09,8.72,MATCH
880,792,MRG11072PWFRANKIE,Jan,SINKS,MRG11072PWFrankie,Maris Sink Polar White,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,450.91,695.49,450.91,494.0,43.09,8.72,MATCH
881,1278,US40T.DGBRLLG,Jan,SPEAKERS,US40T.DGBRLLG,2.1Ch Bluetooth Soundbar with,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,168.33,296.99,168.33,124.17,-44.16,-35.56,MATCH
882,641,JBLGO4RED,Jan,SPEAKERS,JBLGO4RED,"JBL GO4, compact portable speaker",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,24.4,42.49,24.4,24.99,0.59,2.36,MATCH
883,801,MT-103GD-USMUSE,Jan,SPEAKERS,MT-103GD-USMUSE,Vintage Turntable (no plug),PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,47.28,77.49,47.28,82.5,35.22,42.69,MATCH
884,646,JBLPBCLUB1,Jan,SPEAKERS,JBLPBCLUB1,JBL Party speaker with replacable,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,190.7,331.49,190.7,224.17,33.47,14.93,MATCH
885,1054,S6003UK,Jan,STEAM CLEANERS,S6003UK,Shark Klik N' Flip Steam Pocket Mop,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,99.16,178.49,99.16,83.33,-15.83,-19.0,MATCH
886,1055,S6005UK,Jan,STEAM CLEANERS,S6005UK,Shark Floor & Handheld Steam,PRODUCT,2,4,POSITIVE_SALES_ACTIVITY,127.49,203.49,511.69,481.65,-30.04,-6.24,SOURCE_ADJUSTMENT
887,1069,SD200UK,Jan,STEAM CLEANERS,SD200UK,Shark SteamPickUp Hard Floor,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,140.96,203.49,140.96,165.0,24.04,14.57,MATCH
888,632,IZ400UKT,Jan,STICK VACS,IZ400UKT,Shark Tru Pet Cordless Stick,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,293.68,484.49,293.68,199.17,-94.51,-47.45,MATCH
889,633,IZ420UKT,Jan,STICK VACS,IZ420UKT,Shark True Pet Anti Hair Wrap Stick,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,318.74,552.49,318.74,247.5,-71.24,-28.78,MATCH
890,29,12377940,Jan,STICK VACS,12377940,Miele Duoflex HX1 Cat&Dog,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,234.0,369.0,234.0,287.49,53.49,18.61,MATCH
891,136,447033-01,Jan,STICK VACS,447033-01,Dyson V15 Detect Absolute,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,514.58,649.99,1029.16,790.0,-239.16,-30.27,MATCH
892,627,IW1511UK,Jan,STICK VACS,IW1511UK,Shark Detect Pro Cordless Vacuum,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,240.82,373.49,240.82,265.0,24.18,9.12,MATCH
893,317,BU3521UK,Jan,STICK VACS,BU3521UK,Shark Clean & Empty Cordless,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,240.81,347.99,240.81,165.83,-74.98,-45.21,MATCH
894,145,492637-01,Jan,STICK VACS,492637-01,New V8 Advanced,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,261.24,329.99,261.24,191.66,-69.58,-36.3,MATCH
895,628,IW4621UKT,Jan,STICK VACS,IW4621UKT,Shark Vacuum Cleaner,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,304.33,430.99,304.33,240.83,-63.5,-26.37,MATCH
896,629,IZ380UK,Jan,STICK VACS,IZ380UK,Shark PowerPro Stick Vac,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,166.32,259.99,166.32,149.17,-17.15,-11.5,MATCH
897,1289,VS15A6031R4SAMSUNG,Jan,STICK VACS,VS15A6031R4Samsung,Jet 60 Cordless Vacuum,PRODUCT,3,3,POSITIVE_SALES_ACTIVITY,120.4,257.49,361.2,361.2,0.0,0.0,MATCH
898,1134,SM-X230NZS,Jan,TABLETS,SM-X230NZS,Samsung Galaxy Tab A11+ 128GB,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,182.2,248.99,182.2,207.5,25.3,12.19,MATCH
899,216,8483A1-2ALC,Jan,TABLETS,8483A1-2ALC,TCL 10L GEN 4 4GB 64GB INC,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,71.49,112.49,71.49,58.33,-13.16,-22.56,MATCH
900,954,PRO3,Jan,TAPS,PRO3,Quooker PRO3-EQ B Tank,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,347.5,695.0,347.5,459.17,111.67,24.32,MATCH
901,333,CFNRPTB,Jan,TAPS,CFNRPTB,Quooker Tap Classic Fusion Round,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,597.5,1195.0,597.5,713.33,115.83,16.24,MATCH
902,1153,SP01Z01Z321,Jan,TELEPHONES,SP01Z01Z321,Nokia C22 - 2+64GB Black,PRODUCT,2,-1,NEGATIVE_SALES_ACTIVITY,58.81,90.49,-58.81,-74.99,-16.18,21.58,MATCH
903,1126,SM-A266BZKCGALAXY,Jan,TELEPHONES,SM-A266BZKCGalaxy,A26 5G 256GB Black,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,225.09,313.99,225.09,207.5,-17.59,-8.48,MATCH
904,1123,SM-A176BZKASAMSUNG,Jan,TELEPHONES,SM-A176BZKASamsung,Galaxy A17 5G Black,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,147.51,205.99,147.51,140.83,-6.68,-4.74,MATCH
905,814,MZB0JSEEU,Jan,TELEPHONES,MZB0JSEEU,Redmi A5 Black,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,59.19,85.49,59.19,74.99,15.8,21.07,MATCH
906,815,MZB0KOAEU,Jan,TELEPHONES,MZB0KOAEU,Redmi 15C 4G Black,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,82.61,119.99,165.22,199.98,34.76,17.38,MATCH
907,1242,TSF01CRUK,Jan,TOASTERS,TSF01CRUK,Smeg 2 Slice Cream Toaster,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,96.72,169.95,82.21,99.17,16.96,17.1,SOURCE_ADJUSTMENT
908,1245,TSF01WHUK,Jan,TOASTERS,TSF01WHUK,SMEG WHITE 2 SLICE TOASTER,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,96.72,169.95,96.72,115.83,19.11,16.5,MATCH
909,58,23221,Jan,TOASTERS,23221,Luna Moonlight Grey 2 Slice Toaster,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,31.09,50.99,31.09,45.83,14.74,32.16,MATCH
910,67,24380,Jan,TOASTERS,24380,Russell Hobbs White 4 Slice Toaster,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,36.24,54.99,36.24,35.83,-0.41,-1.14,MATCH
911,1206,TCP05.C0DG,Jan,TOASTERS,TCP05.C0DG,Kenwood Abbey Rose Gold Toaster,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,16.58,42.49,16.58,20.83,4.25,20.4,MATCH
912,1243,TSF01EGMUKSMEG,Jan,TOASTERS,TSF01EGMUKSmeg,Emerald Green Matte 2 Slice,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,125.17,137.5,12.33,8.97,MATCH
913,1159,STA735SFB4,Jan,TOASTERS,STA735SFB4,Sage Saffron Luxe Toaster,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,67.37,110.49,67.37,67.5,0.13,0.19,MATCH
914,1241,TSF01BLMUK,Jan,TOASTERS,TSF01BLMUK,TSF01BLMUK Two Slice Toaster in,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,118.72,120.83,2.11,1.75,SOURCE_ADJUSTMENT
915,1216,TFP09.000CR,Jan,TOASTERS,TFP09.000CR,Kenwood Cream Dawn 4 Slice,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,22.03,42.99,22.03,28.33,6.3,22.24,MATCH
916,1213,TEH785WP,Jan,TUMBLE DRYERS,TEH785WP,Miele 11871830 9kg Heat Pump,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,854.34,1410.49,1708.68,1915.0,206.32,10.77,MATCH
917,393,DV90DB8845,Jan,TUMBLE DRYERS,DV90DB8845,Samsung Series 8 9kg Heat Pump,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,672.3,1020.49,672.3,749.17,76.87,10.26,MATCH
918,833,NTSM1192SK,Jan,TUMBLE DRYERS,NTSM1192SK,Hotpoint 9kg White Heat Pump Dryer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,367.07,566.99,367.07,374.99,7.92,2.11,MATCH
919,1397,WTH85225IE,Jan,TUMBLE DRYERS,WTH85225IE,Bosch Series 4 8kg Heat Pump Dryer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,348.3,601.49,348.3,415.83,67.53,16.24,MATCH
920,395,DV90DG52A0,Jan,TUMBLE DRYERS,DV90DG52A0,Samsung Series 5 Tumble Dryer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,562.5,562.5,100.0,MATCH
921,121,43LQ60006LA.LG,Jan,TV 33 - 43,43LQ60006LA.LG,"43"" Smart TV",PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,187.0,288.49,187.0,155.83,-31.17,-20.0,MATCH
922,1256,UE43U8000FKSAMSUNG,Jan,TV 33 - 43,UE43U8000FKSamsung,"43"" UHD Smart Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,231.77,331.49,231.77,207.5,-24.27,-11.7,MATCH
923,970,QE50QEF1AUSAMSUNG,Jan,TV 44 - 50,QE50QEF1AUSamsung,"50"" QLED Smart Television",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,360.6,522.49,360.6,290.83,-69.77,-23.99,MATCH
924,150,50NANO81A6,Jan,TV 44 - 50,50NANO81A6,LG 50in NANO TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,283.62,503.73,283.62,315.83,32.21,10.2,MATCH
925,670,K55S38B.UKASONY,Jan,TV 51 - 59,K55S38B.UKASony,"55"" Bravia 3 TV",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,655.49,995.49,655.49,538.33,-117.16,-21.76,MATCH
926,977,QE55QN70FA,Jan,TV 51 - 59,QE55QN70FA,"Samsung 55"" Neo QLED Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,684.3,1078.49,684.3,624.99,-59.31,-9.49,MATCH
927,975,QE55QEF1AUSAMSUNG,Jan,TV 51 - 59,QE55QEF1AUSamsung,"55"" QLED Smart Television",PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,429.23,621.99,429.23,332.5,-96.73,-29.09,MATCH
928,170,55NANO81A6,Jan,TV 51 - 59,55NANO81A6,LG 55 NANO TV,PRODUCT,-2,2,POSITIVE_SALES_ACTIVITY,334.08,512.43,668.16,665.0,-3.16,-0.48,MATCH
929,175,55QNED82A6,Jan,TV 51 - 59,55QNED82A6,LG 55in QNED TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,475.89,729.93,475.89,440.83,-35.06,-7.95,MATCH
930,856,OLED55G54L,Jan,TV 51 - 59,OLED55G54L,LG 55in G5 OLED TV,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,1269.33,2130.63,1269.33,1249.17,-20.16,-1.61,MATCH
931,1262,UE55U7000FKSAMSUNG,Jan,TV 51 - 59,UE55U7000FKSamsung,55 in Smart Television,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,344.12,532.49,688.24,498.34,-189.9,-38.11,MATCH
932,189,65NANO81A6,Jan,TV 60 - 70,65NANO81A6,LG 65in NANO TV,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,441.09,677.73,441.09,495.83,54.74,11.04,MATCH
933,202,65UA75006LA.LG,Jan,TV 60 - 70,65UA75006LA.LG,65in UA 65UA TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,433.26,669.03,433.26,374.17,-59.09,-15.79,MATCH
934,863,OLED65B56LALG,Jan,TV 60 - 70,OLED65B56LALG,65in B5 OLED TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1260.63,1939.23,1260.63,832.5,-428.13,-51.43,MATCH
935,214,75UA75006LA.LG,Jan,TV 75+,75UA75006LA.LG,75in UA 75UA TV,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,592.47,912.63,592.47,495.84,-96.63,-19.49,MATCH
936,1161,SV1240,Jan,TV ACCESSORIES,SV1240,One For All Total Control Amplified,PRODUCT,3,0,ZERO_UNIT_FINANCIAL_ADJUSTMENT,11.73,33.99,0.0,0.01,0.01,100.0,MATCH
937,1375,WM2451,Jan,TV BRACKETS,WM2451,"One for All Tilt & Turn 180 Deg 13"" to",PRODUCT,6,1,POSITIVE_SALES_ACTIVITY,17.1,29.99,17.1,24.99,7.89,31.57,MATCH
938,98,28086T,Jan,TV BRACKETS,28086T,TV BRACKET 200 VESA SINGLE,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,15.29,29.99,15.29,29.16,13.87,47.57,MATCH
939,1374,WM2421,Jan,TV BRACKETS,WM2421,"One for All Tilt for Screens 32"" to 55""",PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,10.88,29.99,10.88,24.17,13.29,54.99,MATCH
940,1379,WM4452,Jan,TV BRACKETS,WM4452,One For All Solid Wall Mount,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,31.09,63.99,31.09,62.49,31.4,50.25,MATCH
941,950,PLB44SEB,Jan,TV BRACKETS,PLB44SEB,"iTech 32 to 55"" TV Bracket 40kg",PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,14.99,50.99,14.99,40.83,25.84,63.29,MATCH
942,1376,WM2470,Jan,TV BRACKETS,WM2470,One for All Universal TV Pedestal,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,36.35,59.49,36.35,22.91,-13.44,-58.66,MATCH
943,313,BR110WH,Jan,U/C FRIDGE,BR110WH,Belling 55cm U/C Fridge with Icebox,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,129.9,199.95,129.9,156.67,26.77,17.09,MATCH
944,1037,RS70F64KEF,Jan,USA F/F,RS70F64KEF,Samsung Black St/St USA FF,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,990.98,1493.49,990.98,915.83,-75.15,-8.21,MATCH
945,1041,RS70F65KET,Jan,USA F/F,RS70F65KET,Samsung Silver St/St USA Fridge,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,808.95,1244.49,808.95,749.17,-59.78,-7.98,MATCH
946,534,GSLC40PYPE.LG,Jan,USA F/F,GSLC40PYPE.LG,Silver USA Fridge Freezer,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,738.4,1260.63,738.4,665.83,-72.57,-10.9,MATCH
947,1060,SBB,Jan,VACUUM ACCESSORIES,SBB,Parquet Twister floor head (7155710),PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,26.97,55.49,26.97,41.66,14.69,35.26,MATCH
948,503,FJM,Jan,VACUUM BAGS,FJM,BAGS Miele FJM Vacuum Cleaner Bags,PRODUCT,18,1,POSITIVE_SALES_ACTIVITY,7.39,14.49,7.39,12.08,4.69,38.82,MATCH
949,525,GN BAGS,Jan,VACUUM BAGS,GN BAGS,BAGS 400/600/800 SERIES AND S5,PRODUCT,14,2,POSITIVE_SALES_ACTIVITY,7.59,13.99,15.18,23.32,8.14,34.91,MATCH
950,1168,T2351V11-81,Jan,VACUUM BAGS,T2351V11-81,Dust Bags * 2 - for X10 Pro Omni,PRODUCT,8,1,POSITIVE_SALES_ACTIVITY,4.87,8.99,4.87,7.49,2.62,34.98,MATCH
951,477,EWDE861483,Jan,WASHER DRYERS,EWDE861483,Indesit 8kg/6kg 1400 Spin Washer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,287.94,374.49,287.94,315.0,27.06,8.59,MATCH
952,1384,WNC254ARG,Jan,WASHER DRYERS,WNC254ARG,Bosch Graphite 10.5/6kg Washer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,716.6,1019.49,716.6,716.68,0.08,0.01,MATCH
953,1320,WEK365WCS,Jan,WASHING MACHINES,WEK365WCS,Miele (12392780) 10kg 1400 Spin,PRODUCT,1,3,POSITIVE_SALES_ACTIVITY,797.56,1359.49,2392.68,2832.49,439.81,15.53,MATCH
954,1408,WW90CGC04,Jan,WASHING MACHINES,WW90CGC04,Samsung 9kg Eco Bubble Washer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,351.47,509.49,351.47,316.66,-34.81,-10.99,MATCH
955,1402,WW11DB8B95SAMSUNG,Jan,WASHING MACHINES,WW11DB8B95Samsung,Blk Stl Series 8 11Kg 1400,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,771.66,1231.99,771.66,599.17,-172.49,-28.79,MATCH
956,1339,WGG254Z0GB*BOSCH,Jan,WASHING MACHINES,WGG254Z0GB*Bosch,Series 6 10kg 1400 Spin,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,398.65,602.99,398.65,380.83,-17.82,-4.68,MATCH
957,803,MTWC71485,Jan,WASHING MACHINES,MTWC71485,Indesit 7kg 1400 Spin Washing,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,190.03,280.49,380.06,440.0,59.94,13.62,MATCH
958,498,FFB9469WVUWHIRLPOOL,Jan,WASHING MACHINES,FFB9469WVUWhirlpool,9kg 1400 Spin Washing,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,316.73,467.49,633.46,633.46,0.0,0.0,MATCH
959,588,HNR9W64BSI,Jan,WASHING MACHINES,HNR9W64BSI,Hotpoint Black 9kg 1400 Spin,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,270.66,398.99,270.66,270.66,0.0,0.0,MATCH
960,486,F4Y510WBLN,Jan,WASHING MACHINES,F4Y510WBLN,LG 10kg White Steam Washing,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,346.15,422.49,346.15,374.17,28.02,7.49,MATCH
961,1341,WGG254Z1GBBOSCH,Jan,WASHING MACHINES,WGG254Z1GBBosch,Series 6 10kg 1400 Spin,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,488.46,773.49,488.46,457.5,-30.96,-6.77,MATCH
962,1342,WGH254ARG,Jan,WASHING MACHINES,WGH254ARG,Bosch 10kg 1400Spin Cast Iron Gray,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,579.7,893.99,579.7,665.83,86.13,12.94,MATCH
963,1306,WCA132WCS,Jan,WASHING MACHINES,WCA132WCS,Miele 12946120 8kg 1400Spin,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,440.46,902.99,440.46,482.5,42.04,8.71,MATCH
964,358,CWF,Jan,WATER FILTERS,CWF,Quooker Cold Water Filter,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,147.5,295.0,147.5,195.0,47.5,24.36,MATCH
965,23,11891600,Jan,WHITES ACCESSORIES,11891600,Miele Ultra Phase 1 WA UP1 1402 L,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,8.58,14.99,17.16,24.98,7.82,31.31,MATCH
966,24,11891800,Jan,WHITES ACCESSORIES,11891800,Miele Ultra Phase 2 WA UP2 1402,PRODUCT,7,1,POSITIVE_SALES_ACTIVITY,8.58,14.99,8.58,12.49,3.91,31.31,MATCH
